stem,hepmc_file,hepmc_size_B,hepmc_size,mc_file,mc_size_B,mc_size,ratio(mc/hepmc),result,reason
zjets.3.21,zjets.3.21.hepmc.gz,2838567292,2.6 GB,zjets.3.21.root,2698704490,2.5 GB,0.9507,O,
zjets.3.22,zjets.3.22.hepmc.gz,2852346920,2.7 GB,zjets.3.22.root,2710627206,2.5 GB,0.9503,O,
zjets.3.23,zjets.3.23.hepmc.gz,2842128842,2.6 GB,zjets.3.23.root,2701867187,2.5 GB,0.9506,O,
zjets.3.24,zjets.3.24.hepmc.gz,2815665871,2.6 GB,zjets.3.24.root,2676906375,2.5 GB,0.9507,O,
zjets.3.25,zjets.3.25.hepmc.gz,2814573740,2.6 GB,zjets.3.25.root,2675444099,2.5 GB,0.9506,O,
zjets.3.26,zjets.3.26.hepmc.gz,2836010336,2.6 GB,zjets.3.26.root,2695900723,2.5 GB,0.9506,O,
zjets.3.27,zjets.3.27.hepmc.gz,2810243136,2.6 GB,zjets.3.27.root,2672399982,2.5 GB,0.9509,O,
zjets.3.28,zjets.3.28.hepmc.gz,2821904323,2.6 GB,zjets.3.28.root,2682601423,2.5 GB,0.9506,O,
zjets.3.29,zjets.3.29.hepmc.gz,2834044422,2.6 GB,zjets.3.29.root,2694239432,2.5 GB,0.9507,O,
zjets.3.3,zjets.3.3.hepmc.gz,2821711213,2.6 GB,zjets.3.3.root,2682860577,2.5 GB,0.9508,O,
zjets.3.30,zjets.3.30.hepmc.gz,2819546743,2.6 GB,zjets.3.30.root,2680279311,2.5 GB,0.9506,O,
zjets.3.31,zjets.3.31.hepmc.gz,2836165639,2.6 GB,zjets.3.31.root,2695925198,2.5 GB,0.9506,O,
zjets.3.32,zjets.3.32.hepmc.gz,2827775459,2.6 GB,zjets.3.32.root,2687597037,2.5 GB,0.9504,O,
zjets.3.33,zjets.3.33.hepmc.gz,2851262526,2.7 GB,zjets.3.33.root,2710006383,2.5 GB,0.9505,O,
zjets.3.34,zjets.3.34.hepmc.gz,2828413644,2.6 GB,zjets.3.34.root,2687892347,2.5 GB,0.9503,O,
zjets.3.35,zjets.3.35.hepmc.gz,2839123928,2.6 GB,zjets.3.35.root,2698132274,2.5 GB,0.9503,O,
zjets.3.36,zjets.3.36.hepmc.gz,2812501438,2.6 GB,zjets.3.36.root,2673298379,2.5 GB,0.9505,O,
zjets.3.37,zjets.3.37.hepmc.gz,2809097189,2.6 GB,zjets.3.37.root,2670342987,2.5 GB,0.9506,O,
zjets.3.38,zjets.3.38.hepmc.gz,2800277410,2.6 GB,zjets.3.38.root,2662796209,2.5 GB,0.9509,O,
zjets.3.39,zjets.3.39.hepmc.gz,2807334438,2.6 GB,zjets.3.39.root,2669514054,2.5 GB,0.9509,O,
zjets.3.4,zjets.3.4.hepmc.gz,2827459369,2.6 GB,zjets.3.4.root,2686908084,2.5 GB,0.9503,O,
zjets.3.40,zjets.3.40.hepmc.gz,2824921564,2.6 GB,zjets.3.40.root,2685544713,2.5 GB,0.9507,O,
zjets.3.41,zjets.3.41.hepmc.gz,2800906862,2.6 GB,zjets.3.41.root,2662818953,2.5 GB,0.9507,O,
zjets.3.42,zjets.3.42.hepmc.gz,2832761238,2.6 GB,zjets.3.42.root,2693187161,2.5 GB,0.9507,O,
zjets.3.43,zjets.3.43.hepmc.gz,2839462974,2.6 GB,zjets.3.43.root,2699031108,2.5 GB,0.9505,O,
zjets.3.44,zjets.3.44.hepmc.gz,2823786852,2.6 GB,zjets.3.44.root,2683920335,2.5 GB,0.9505,O,
zjets.3.45,zjets.3.45.hepmc.gz,2843309053,2.6 GB,zjets.3.45.root,2702565239,2.5 GB,0.9505,O,
zjets.3.46,zjets.3.46.hepmc.gz,2814840403,2.6 GB,zjets.3.46.root,2675502851,2.5 GB,0.9505,O,
zjets.3.47,zjets.3.47.hepmc.gz,2799320924,2.6 GB,zjets.3.47.root,2661432640,2.5 GB,0.9507,O,
zjets.3.48,zjets.3.48.hepmc.gz,2814035749,2.6 GB,zjets.3.48.root,2675934307,2.5 GB,0.9509,O,
zjets.3.49,zjets.3.49.hepmc.gz,2815517384,2.6 GB,zjets.3.49.root,2676061906,2.5 GB,0.9505,O,
zjets.3.5,zjets.3.5.hepmc.gz,2803459968,2.6 GB,zjets.3.5.root,2665913561,2.5 GB,0.9509,O,
zjets.3.50,zjets.3.50.hepmc.gz,2827272252,2.6 GB,zjets.3.50.root,2686912429,2.5 GB,0.9504,O,
zjets.3.51,zjets.3.51.hepmc.gz,2830066675,2.6 GB,,,-,,X,MC 파일 없음
zjets.3.52,zjets.3.52.hepmc.gz,2846322528,2.7 GB,zjets.3.52.root,2705964522,2.5 GB,0.9507,O,
zjets.3.53,zjets.3.53.hepmc.gz,2830291118,2.6 GB,zjets.3.53.root,2689917678,2.5 GB,0.9504,O,
zjets.3.54,zjets.3.54.hepmc.gz,2826226519,2.6 GB,zjets.3.54.root,2686541115,2.5 GB,0.9506,O,
zjets.3.55,zjets.3.55.hepmc.gz,2824683169,2.6 GB,zjets.3.55.root,2685274751,2.5 GB,0.9506,O,
zjets.3.56,zjets.3.56.hepmc.gz,2829340481,2.6 GB,zjets.3.56.root,2689749595,2.5 GB,0.9507,O,
zjets.3.57,zjets.3.57.hepmc.gz,2855234922,2.7 GB,zjets.3.57.root,2714604629,2.5 GB,0.9507,O,
zjets.3.58,zjets.3.58.hepmc.gz,2820895664,2.6 GB,zjets.3.58.root,2681581796,2.5 GB,0.9506,O,
zjets.3.59,zjets.3.59.hepmc.gz,2830461846,2.6 GB,zjets.3.59.root,2691389997,2.5 GB,0.9509,O,
zjets.3.6,zjets.3.6.hepmc.gz,2813336442,2.6 GB,zjets.3.6.root,2675260049,2.5 GB,0.9509,O,
zjets.3.60,zjets.3.60.hepmc.gz,2834915353,2.6 GB,zjets.3.60.root,2694965716,2.5 GB,0.9506,O,
zjets.3.61,zjets.3.61.hepmc.gz,2824493105,2.6 GB,zjets.3.61.root,2683879104,2.5 GB,0.9502,O,
zjets.3.62,zjets.3.62.hepmc.gz,2816332954,2.6 GB,zjets.3.62.root,2677060683,2.5 GB,0.9505,O,
zjets.3.63,zjets.3.63.hepmc.gz,2822632461,2.6 GB,zjets.3.63.root,2683600783,2.5 GB,0.9507,O,
zjets.3.64,zjets.3.64.hepmc.gz,2828941147,2.6 GB,zjets.3.64.root,2689414066,2.5 GB,0.9507,O,
zjets.3.65,zjets.3.65.hepmc.gz,2816986206,2.6 GB,zjets.3.65.root,2677434960,2.5 GB,0.9505,O,
zjets.3.66,zjets.3.66.hepmc.gz,2838187322,2.6 GB,zjets.3.66.root,2698694750,2.5 GB,0.9509,O,
zjets.3.67,zjets.3.67.hepmc.gz,2844879341,2.6 GB,zjets.3.67.root,2703730212,2.5 GB,0.9504,O,
zjets.3.68,zjets.3.68.hepmc.gz,2858441191,2.7 GB,zjets.3.68.root,2717185069,2.5 GB,0.9506,O,
zjets.3.69,zjets.3.69.hepmc.gz,2838465959,2.6 GB,zjets.3.69.root,2698805532,2.5 GB,0.9508,O,
zjets.3.7,zjets.3.7.hepmc.gz,2857127398,2.7 GB,zjets.3.7.root,2714808455,2.5 GB,0.9502,O,
zjets.3.70,zjets.3.70.hepmc.gz,2820075354,2.6 GB,zjets.3.70.root,2681518281,2.5 GB,0.9509,O,
zjets.3.71,zjets.3.71.hepmc.gz,2840924570,2.6 GB,zjets.3.71.root,2699417999,2.5 GB,0.9502,O,
zjets.3.72,zjets.3.72.hepmc.gz,2834670311,2.6 GB,zjets.3.72.root,2695158242,2.5 GB,0.9508,O,
zjets.3.73,zjets.3.73.hepmc.gz,2819516455,2.6 GB,zjets.3.73.root,2681486235,2.5 GB,0.9510,O,
zjets.3.74,zjets.3.74.hepmc.gz,2807541749,2.6 GB,zjets.3.74.root,2668656385,2.5 GB,0.9505,O,
zjets.3.75,zjets.3.75.hepmc.gz,2822687421,2.6 GB,zjets.3.75.root,2683835599,2.5 GB,0.9508,O,
zjets.3.76,zjets.3.76.hepmc.gz,2840344619,2.6 GB,zjets.3.76.root,2699865670,2.5 GB,0.9505,O,
zjets.3.77,zjets.3.77.hepmc.gz,2817838518,2.6 GB,zjets.3.77.root,2678886709,2.5 GB,0.9507,O,
zjets.3.78,zjets.3.78.hepmc.gz,2820657225,2.6 GB,zjets.3.78.root,2682196609,2.5 GB,0.9509,O,
zjets.3.79,zjets.3.79.hepmc.gz,2815820580,2.6 GB,zjets.3.79.root,2677513165,2.5 GB,0.9509,O,
zjets.3.8,zjets.3.8.hepmc.gz,2813895834,2.6 GB,zjets.3.8.root,2675745864,2.5 GB,0.9509,O,
zjets.3.80,zjets.3.80.hepmc.gz,2830010463,2.6 GB,zjets.3.80.root,2690316586,2.5 GB,0.9506,O,
zjets.3.81,zjets.3.81.hepmc.gz,2818433616,2.6 GB,zjets.3.81.root,2679295927,2.5 GB,0.9506,O,
zjets.3.82,zjets.3.82.hepmc.gz,2833081636,2.6 GB,zjets.3.82.root,2693947892,2.5 GB,0.9509,O,
zjets.3.83,zjets.3.83.hepmc.gz,2813954809,2.6 GB,zjets.3.83.root,2675334359,2.5 GB,0.9507,O,
zjets.3.84,zjets.3.84.hepmc.gz,2798817559,2.6 GB,zjets.3.84.root,2660720198,2.5 GB,0.9507,O,
zjets.3.85,zjets.3.85.hepmc.gz,2824893360,2.6 GB,zjets.3.85.root,2685074710,2.5 GB,0.9505,O,
zjets.3.86,zjets.3.86.hepmc.gz,2844966881,2.6 GB,zjets.3.86.root,2703520997,2.5 GB,0.9503,O,
zjets.3.87,zjets.3.87.hepmc.gz,2834230102,2.6 GB,zjets.3.87.root,2694195280,2.5 GB,0.9506,O,
zjets.3.88,zjets.3.88.hepmc.gz,2804317990,2.6 GB,zjets.3.88.root,2666472095,2.5 GB,0.9508,O,
zjets.3.89,zjets.3.89.hepmc.gz,2822662917,2.6 GB,zjets.3.89.root,2683055703,2.5 GB,0.9505,O,
zjets.3.9,zjets.3.9.hepmc.gz,2832527867,2.6 GB,zjets.3.9.root,2693420832,2.5 GB,0.9509,O,
zjets.3.90,zjets.3.90.hepmc.gz,2839089550,2.6 GB,zjets.3.90.root,2698396990,2.5 GB,0.9504,O,
zjets.3.91,zjets.3.91.hepmc.gz,2823234038,2.6 GB,zjets.3.91.root,2684445188,2.5 GB,0.9508,O,
zjets.3.92,zjets.3.92.hepmc.gz,2804488106,2.6 GB,zjets.3.92.root,2667429868,2.5 GB,0.9511,O,
zjets.3.93,zjets.3.93.hepmc.gz,2833996601,2.6 GB,zjets.3.93.root,2694157403,2.5 GB,0.9507,O,
zjets.3.94,zjets.3.94.hepmc.gz,2826328087,2.6 GB,zjets.3.94.root,2685452449,2.5 GB,0.9502,O,
zjets.3.95,zjets.3.95.hepmc.gz,2824851459,2.6 GB,zjets.3.95.root,2685459297,2.5 GB,0.9507,O,
zjets.3.96,zjets.3.96.hepmc.gz,2848005768,2.7 GB,zjets.3.96.root,2706978690,2.5 GB,0.9505,O,
zjets.3.97,zjets.3.97.hepmc.gz,2828846259,2.6 GB,zjets.3.97.root,2689111547,2.5 GB,0.9506,O,
zjets.3.98,zjets.3.98.hepmc.gz,2809338815,2.6 GB,zjets.3.98.root,2671468039,2.5 GB,0.9509,O,
zjets.3.99,zjets.3.99.hepmc.gz,2816936192,2.6 GB,zjets.3.99.root,2677719398,2.5 GB,0.9506,O,
zjets.4.0,zjets.4.0.hepmc.gz,3308150760,3.1 GB,zjets.4.0.root,3223598477,3.0 GB,0.9744,O,
zjets.4.1,zjets.4.1.hepmc.gz,3290469137,3.1 GB,zjets.4.1.root,3207016844,3.0 GB,0.9746,O,
zjets.4.10,zjets.4.10.hepmc.gz,3280447745,3.1 GB,zjets.4.10.root,3196506564,3.0 GB,0.9744,O,
zjets.4.11,zjets.4.11.hepmc.gz,3295855617,3.1 GB,zjets.4.11.root,3210984410,3.0 GB,0.9742,O,
zjets.4.12,zjets.4.12.hepmc.gz,3284242085,3.1 GB,zjets.4.12.root,3200371221,3.0 GB,0.9745,O,
zjets.4.13,zjets.4.13.hepmc.gz,3298488845,3.1 GB,zjets.4.13.root,3214721268,3.0 GB,0.9746,O,
zjets.4.14,zjets.4.14.hepmc.gz,3319838107,3.1 GB,zjets.4.14.root,3234372976,3.0 GB,0.9743,O,
zjets.4.15,zjets.4.15.hepmc.gz,3286308672,3.1 GB,zjets.4.15.root,3202745934,3.0 GB,0.9746,O,
zjets.4.16,zjets.4.16.hepmc.gz,3286062892,3.1 GB,zjets.4.16.root,3200858104,3.0 GB,0.9741,O,
zjets.4.17,zjets.4.17.hepmc.gz,3279006801,3.1 GB,zjets.4.17.root,3196360612,3.0 GB,0.9748,O,
zjets.4.18,zjets.4.18.hepmc.gz,3299015451,3.1 GB,zjets.4.18.root,3213967999,3.0 GB,0.9742,O,
zjets.4.19,zjets.4.19.hepmc.gz,3312973485,3.1 GB,zjets.4.19.root,3227861532,3.0 GB,0.9743,O,
zjets.4.2,zjets.4.2.hepmc.gz,3306393057,3.1 GB,zjets.4.2.root,3221768102,3.0 GB,0.9744,O,
zjets.4.20,zjets.4.20.hepmc.gz,3292009342,3.1 GB,zjets.4.20.root,3208679911,3.0 GB,0.9747,O,
zjets.4.21,zjets.4.21.hepmc.gz,3275386479,3.1 GB,zjets.4.21.root,3191193167,3.0 GB,0.9743,O,
zjets.4.22,zjets.4.22.hepmc.gz,3316381471,3.1 GB,zjets.4.22.root,3231593083,3.0 GB,0.9744,O,
zjets.4.23,zjets.4.23.hepmc.gz,3311180188,3.1 GB,zjets.4.23.root,3225982734,3.0 GB,0.9743,O,
zjets.4.24,zjets.4.24.hepmc.gz,3304078825,3.1 GB,zjets.4.24.root,3218507580,3.0 GB,0.9741,O,
zjets.4.25,zjets.4.25.hepmc.gz,3287545610,3.1 GB,zjets.4.25.root,3202766115,3.0 GB,0.9742,O,
zjets.4.26,zjets.4.26.hepmc.gz,3291762364,3.1 GB,zjets.4.26.root,3208490644,3.0 GB,0.9747,O,
zjets.4.27,zjets.4.27.hepmc.gz,3304272800,3.1 GB,zjets.4.27.root,3219671008,3.0 GB,0.9744,O,
zjets.4.28,zjets.4.28.hepmc.gz,3302527632,3.1 GB,zjets.4.28.root,3218012867,3.0 GB,0.9744,O,
zjets.4.29,zjets.4.29.hepmc.gz,3293290207,3.1 GB,zjets.4.29.root,3208268708,3.0 GB,0.9742,O,
zjets.4.3,zjets.4.3.hepmc.gz,3302502073,3.1 GB,zjets.4.3.root,3216317085,3.0 GB,0.9739,O,
zjets.4.30,zjets.4.30.hepmc.gz,3297893990,3.1 GB,zjets.4.30.root,3212795937,3.0 GB,0.9742,O,
zjets.4.31,zjets.4.31.hepmc.gz,3316499432,3.1 GB,zjets.4.31.root,3231353837,3.0 GB,0.9743,O,
zjets.4.32,zjets.4.32.hepmc.gz,3283348672,3.1 GB,zjets.4.32.root,3200176808,3.0 GB,0.9747,O,
zjets.4.33,zjets.4.33.hepmc.gz,3291616096,3.1 GB,zjets.4.33.root,3206054098,3.0 GB,0.9740,O,
zjets.4.34,zjets.4.34.hepmc.gz,3286637155,3.1 GB,zjets.4.34.root,3203284067,3.0 GB,0.9746,O,
zjets.4.35,zjets.4.35.hepmc.gz,3307461305,3.1 GB,zjets.4.35.root,3223539899,3.0 GB,0.9746,O,
zjets.4.36,zjets.4.36.hepmc.gz,3293826912,3.1 GB,zjets.4.36.root,3210007947,3.0 GB,0.9746,O,
zjets.4.37,zjets.4.37.hepmc.gz,3268746596,3.0 GB,zjets.4.37.root,3185281948,3.0 GB,0.9745,O,
zjets.4.38,zjets.4.38.hepmc.gz,3292042972,3.1 GB,zjets.4.38.root,3208075308,3.0 GB,0.9745,O,
zjets.4.39,zjets.4.39.hepmc.gz,3287216503,3.1 GB,zjets.4.39.root,3201725228,3.0 GB,0.9740,O,
zjets.4.4,zjets.4.4.hepmc.gz,3279397288,3.1 GB,zjets.4.4.root,3194647519,3.0 GB,0.9742,O,
zjets.4.40,zjets.4.40.hepmc.gz,3267181778,3.0 GB,zjets.4.40.root,3184413302,3.0 GB,0.9747,O,
zjets.4.41,zjets.4.41.hepmc.gz,3309215912,3.1 GB,zjets.4.41.root,3222890313,3.0 GB,0.9739,O,
zjets.4.42,zjets.4.42.hepmc.gz,3309080213,3.1 GB,zjets.4.42.root,3223176296,3.0 GB,0.9740,O,
zjets.4.43,zjets.4.43.hepmc.gz,3298346267,3.1 GB,zjets.4.43.root,3214320827,3.0 GB,0.9745,O,
zjets.4.44,zjets.4.44.hepmc.gz,3291070101,3.1 GB,zjets.4.44.root,3206678770,3.0 GB,0.9744,O,
zjets.4.45,zjets.4.45.hepmc.gz,3278552991,3.1 GB,zjets.4.45.root,3196351365,3.0 GB,0.9749,O,
zjets.4.46,zjets.4.46.hepmc.gz,3284270161,3.1 GB,zjets.4.46.root,3200668520,3.0 GB,0.9745,O,
zjets.4.47,zjets.4.47.hepmc.gz,3283322605,3.1 GB,zjets.4.47.root,3199402307,3.0 GB,0.9744,O,
zjets.4.48,zjets.4.48.hepmc.gz,3290903913,3.1 GB,zjets.4.48.root,3205377187,3.0 GB,0.9740,O,
zjets.4.49,zjets.4.49.hepmc.gz,3291576174,3.1 GB,zjets.4.49.root,3207600152,3.0 GB,0.9745,O,
zjets.4.5,zjets.4.5.hepmc.gz,3291857959,3.1 GB,zjets.4.5.root,3206970625,3.0 GB,0.9742,O,
zjets.4.50,zjets.4.50.hepmc.gz,3298222823,3.1 GB,zjets.4.50.root,3212926376,3.0 GB,0.9741,O,
zjets.4.51,zjets.4.51.hepmc.gz,3310761538,3.1 GB,zjets.4.51.root,3226207697,3.0 GB,0.9745,O,
zjets.4.52,zjets.4.52.hepmc.gz,3287975136,3.1 GB,zjets.4.52.root,3203013724,3.0 GB,0.9742,O,
zjets.4.53,zjets.4.53.hepmc.gz,3284544167,3.1 GB,zjets.4.53.root,3201217428,3.0 GB,0.9746,O,
zjets.4.54,zjets.4.54.hepmc.gz,3286053708,3.1 GB,zjets.4.54.root,3201943616,3.0 GB,0.9744,O,
zjets.4.55,zjets.4.55.hepmc.gz,3273451185,3.0 GB,zjets.4.55.root,3189754508,3.0 GB,0.9744,O,
zjets.4.56,zjets.4.56.hepmc.gz,3289403984,3.1 GB,zjets.4.56.root,3204822501,3.0 GB,0.9743,O,
zjets.4.57,zjets.4.57.hepmc.gz,3320142221,3.1 GB,zjets.4.57.root,3234282833,3.0 GB,0.9741,O,
zjets.4.58,zjets.4.58.hepmc.gz,3283526715,3.1 GB,zjets.4.58.root,3200314017,3.0 GB,0.9747,O,
zjets.4.59,zjets.4.59.hepmc.gz,3279844350,3.1 GB,zjets.4.59.root,3195537723,3.0 GB,0.9743,O,
zjets.4.6,zjets.4.6.hepmc.gz,3316048355,3.1 GB,zjets.4.6.root,3230843218,3.0 GB,0.9743,O,
zjets.4.60,zjets.4.60.hepmc.gz,3300148345,3.1 GB,zjets.4.60.root,3214728559,3.0 GB,0.9741,O,
zjets.4.61,zjets.4.61.hepmc.gz,3286222521,3.1 GB,zjets.4.61.root,3202363880,3.0 GB,0.9745,O,
zjets.4.62,zjets.4.62.hepmc.gz,3286104774,3.1 GB,zjets.4.62.root,3201940390,3.0 GB,0.9744,O,
zjets.4.63,zjets.4.63.hepmc.gz,3292318659,3.1 GB,zjets.4.63.root,3207549398,3.0 GB,0.9743,O,
zjets.4.64,zjets.4.64.hepmc.gz,3288476552,3.1 GB,zjets.4.64.root,3204647748,3.0 GB,0.9745,O,
zjets.4.65,zjets.4.65.hepmc.gz,3264026977,3.0 GB,zjets.4.65.root,3182272257,3.0 GB,0.9750,O,
zjets.4.66,zjets.4.66.hepmc.gz,3278322705,3.1 GB,zjets.4.66.root,3194650887,3.0 GB,0.9745,O,
zjets.4.67,zjets.4.67.hepmc.gz,3294283212,3.1 GB,zjets.4.67.root,3211223361,3.0 GB,0.9748,O,
zjets.4.68,zjets.4.68.hepmc.gz,3298266096,3.1 GB,zjets.4.68.root,3213623828,3.0 GB,0.9743,O,
zjets.4.69,zjets.4.69.hepmc.gz,3287825140,3.1 GB,zjets.4.69.root,3204120726,3.0 GB,0.9745,O,
zjets.4.7,zjets.4.7.hepmc.gz,3306077350,3.1 GB,zjets.4.7.root,3221044285,3.0 GB,0.9743,O,
zjets.4.70,zjets.4.70.hepmc.gz,3287525885,3.1 GB,zjets.4.70.root,3204027885,3.0 GB,0.9746,O,
zjets.4.71,zjets.4.71.hepmc.gz,3289795747,3.1 GB,zjets.4.71.root,3205511840,3.0 GB,0.9744,O,
zjets.4.72,zjets.4.72.hepmc.gz,3292450680,3.1 GB,zjets.4.72.root,3208595671,3.0 GB,0.9745,O,
zjets.4.73,zjets.4.73.hepmc.gz,3289694381,3.1 GB,zjets.4.73.root,3206297460,3.0 GB,0.9746,O,
zjets.4.74,zjets.4.74.hepmc.gz,3301969645,3.1 GB,zjets.4.74.root,3217128818,3.0 GB,0.9743,O,
zjets.4.75,zjets.4.75.hepmc.gz,3287607444,3.1 GB,zjets.4.75.root,3204748726,3.0 GB,0.9748,O,
zjets.4.76,zjets.4.76.hepmc.gz,3286441242,3.1 GB,zjets.4.76.root,3202399756,3.0 GB,0.9744,O,
zjets.4.77,zjets.4.77.hepmc.gz,3306878900,3.1 GB,zjets.4.77.root,3222020463,3.0 GB,0.9743,O,
zjets.4.78,zjets.4.78.hepmc.gz,3300318194,3.1 GB,zjets.4.78.root,3217026655,3.0 GB,0.9748,O,
zjets.4.79,zjets.4.79.hepmc.gz,3322764681,3.1 GB,zjets.4.79.root,3238148853,3.0 GB,0.9745,O,
zjets.4.8,zjets.4.8.hepmc.gz,3273546441,3.0 GB,zjets.4.8.root,3191191333,3.0 GB,0.9748,O,
zjets.4.80,zjets.4.80.hepmc.gz,3290299382,3.1 GB,zjets.4.80.root,3206141814,3.0 GB,0.9744,O,
zjets.4.81,zjets.4.81.hepmc.gz,3305245195,3.1 GB,zjets.4.81.root,3220446253,3.0 GB,0.9743,O,
zjets.4.82,zjets.4.82.hepmc.gz,3290451169,3.1 GB,zjets.4.82.root,3206620382,3.0 GB,0.9745,O,
zjets.4.83,zjets.4.83.hepmc.gz,3290879678,3.1 GB,zjets.4.83.root,3206965280,3.0 GB,0.9745,O,
zjets.4.84,zjets.4.84.hepmc.gz,3307245936,3.1 GB,zjets.4.84.root,3222408436,3.0 GB,0.9743,O,
zjets.4.85,zjets.4.85.hepmc.gz,3287936420,3.1 GB,zjets.4.85.root,3203386839,3.0 GB,0.9743,O,
zjets.4.86,zjets.4.86.hepmc.gz,3298006050,3.1 GB,zjets.4.86.root,3214325431,3.0 GB,0.9746,O,
zjets.4.87,zjets.4.87.hepmc.gz,3275370402,3.1 GB,zjets.4.87.root,3190682772,3.0 GB,0.9741,O,
zjets.4.88,zjets.4.88.hepmc.gz,3296452136,3.1 GB,zjets.4.88.root,3212872383,3.0 GB,0.9746,O,
zjets.4.89,zjets.4.89.hepmc.gz,3266951342,3.0 GB,zjets.4.89.root,3184010091,3.0 GB,0.9746,O,
zjets.4.9,zjets.4.9.hepmc.gz,3298768104,3.1 GB,zjets.4.9.root,3213946313,3.0 GB,0.9743,O,
zjets.4.90,zjets.4.90.hepmc.gz,3293312163,3.1 GB,zjets.4.90.root,3209457857,3.0 GB,0.9745,O,
zjets.4.91,zjets.4.91.hepmc.gz,3304079057,3.1 GB,zjets.4.91.root,3218858449,3.0 GB,0.9742,O,
zjets.4.92,zjets.4.92.hepmc.gz,3280589083,3.1 GB,zjets.4.92.root,3196812161,3.0 GB,0.9745,O,
zjets.4.93,zjets.4.93.hepmc.gz,3298085078,3.1 GB,zjets.4.93.root,3213112946,3.0 GB,0.9742,O,
zjets.4.94,zjets.4.94.hepmc.gz,3294178512,3.1 GB,zjets.4.94.root,3209770546,3.0 GB,0.9744,O,
zjets.4.95,zjets.4.95.hepmc.gz,3274004681,3.0 GB,zjets.4.95.root,3191662427,3.0 GB,0.9748,O,
zjets.4.96,zjets.4.96.hepmc.gz,3309429494,3.1 GB,zjets.4.96.root,3225118802,3.0 GB,0.9745,O,
zjets.4.97,zjets.4.97.hepmc.gz,3301518257,3.1 GB,zjets.4.97.root,3217000751,3.0 GB,0.9744,O,
zjets.4.98,zjets.4.98.hepmc.gz,3325029402,3.1 GB,zjets.4.98.root,3238798905,3.0 GB,0.9741,O,
zjets.4.99,zjets.4.99.hepmc.gz,3278092226,3.1 GB,zjets.4.99.root,3195261450,3.0 GB,0.9747,O,
zjets.5.0,zjets.5.0.hepmc.gz,3487973121,3.2 GB,zjets.5.0.root,3454406814,3.2 GB,0.9904,O,
zjets.5.1,zjets.5.1.hepmc.gz,3458203871,3.2 GB,zjets.5.1.root,3427214627,3.2 GB,0.9910,O,
zjets.5.10,zjets.5.10.hepmc.gz,3469174047,3.2 GB,zjets.5.10.root,3436496616,3.2 GB,0.9906,O,
zjets.5.11,zjets.5.11.hepmc.gz,3486769127,3.2 GB,zjets.5.11.root,3452826721,3.2 GB,0.9903,O,
zjets.5.12,zjets.5.12.hepmc.gz,3482954695,3.2 GB,zjets.5.12.root,3449895182,3.2 GB,0.9905,O,
zjets.5.13,zjets.5.13.hepmc.gz,3435916990,3.2 GB,zjets.5.13.root,3404941981,3.2 GB,0.9910,O,
zjets.5.14,zjets.5.14.hepmc.gz,3499345757,3.3 GB,zjets.5.14.root,3465043337,3.2 GB,0.9902,O,
zjets.5.15,zjets.5.15.hepmc.gz,3457763834,3.2 GB,zjets.5.15.root,3425343322,3.2 GB,0.9906,O,
zjets.5.16,zjets.5.16.hepmc.gz,3463634488,3.2 GB,zjets.5.16.root,3430227404,3.2 GB,0.9904,O,
zjets.5.17,zjets.5.17.hepmc.gz,3467741812,3.2 GB,zjets.5.17.root,3434758469,3.2 GB,0.9905,O,
zjets.5.18,zjets.5.18.hepmc.gz,3454455632,3.2 GB,zjets.5.18.root,3420884897,3.2 GB,0.9903,O,
zjets.5.19,zjets.5.19.hepmc.gz,3465563865,3.2 GB,zjets.5.19.root,3432147385,3.2 GB,0.9904,O,
zjets.5.2,zjets.5.2.hepmc.gz,3447775138,3.2 GB,zjets.5.2.root,3414472349,3.2 GB,0.9903,O,
zjets.5.20,zjets.5.20.hepmc.gz,3444322757,3.2 GB,zjets.5.20.root,3411803123,3.2 GB,0.9906,O,
zjets.5.21,zjets.5.21.hepmc.gz,3460719012,3.2 GB,zjets.5.21.root,3425993057,3.2 GB,0.9900,O,
zjets.5.22,zjets.5.22.hepmc.gz,3460770331,3.2 GB,zjets.5.22.root,3427970841,3.2 GB,0.9905,O,
zjets.5.23,zjets.5.23.hepmc.gz,3475929020,3.2 GB,zjets.5.23.root,3442937562,3.2 GB,0.9905,O,
zjets.5.24,zjets.5.24.hepmc.gz,3459508955,3.2 GB,zjets.5.24.root,3426217493,3.2 GB,0.9904,O,
zjets.5.25,zjets.5.25.hepmc.gz,3465258988,3.2 GB,zjets.5.25.root,3432163554,3.2 GB,0.9904,O,
zjets.5.26,zjets.5.26.hepmc.gz,3498138038,3.3 GB,zjets.5.26.root,3463370547,3.2 GB,0.9901,O,
zjets.5.27,zjets.5.27.hepmc.gz,3464073611,3.2 GB,zjets.5.27.root,3430541821,3.2 GB,0.9903,O,
zjets.5.28,zjets.5.28.hepmc.gz,3454937310,3.2 GB,zjets.5.28.root,3422199730,3.2 GB,0.9905,O,
zjets.5.29,zjets.5.29.hepmc.gz,3441480669,3.2 GB,zjets.5.29.root,3410556408,3.2 GB,0.9910,O,
zjets.5.3,zjets.5.3.hepmc.gz,3452324820,3.2 GB,zjets.5.3.root,3421413550,3.2 GB,0.9910,O,
zjets.5.30,zjets.5.30.hepmc.gz,3476398454,3.2 GB,zjets.5.30.root,3441775659,3.2 GB,0.9900,O,
